Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1656830,00000712,false,Rx,0,8,04,00,00,00,00,00,00,00,
1657445,0000012A,false,Rx,0,8,16,2A,70,95,62,95,66,95,
1657726,0000076C,false,Rx,0,8,17,04,32,8F,BB,28,00,00,
1658006,000007FF,false,Rx,0,8,01,59,45,49,02,04,16,00,
1658212,00000401,false,Rx,0,8,1A,2A,65,95,50,95,5F,95,
1659164,000003A1,false,Rx,0,8,03,00,00,00,00,00,50,E4,
1659860,000002C4,false,Rx,0,8,12,BA,00,54,2E,11,1E,00,
1660141,00000401,false,Rx,0,8,1B,2A,4F,95,78,95,60,95,
1660340,00000204,false,Rx,0,8,01,00,00,FF,00,00,00,10,
1660629,0000012A,false,Rx,0,8,17,2A,50,95,77,95,46,95,
1660828,00000264,false,Rx,0,6,34,00,00,00,A0,00,00,00,
1661027,0000013D,false,Rx,0,6,05,00,AA,1A,FF,01,00,00,
1661238,00000224,false,Rx,0,8,04,08,00,40,19,01,10,08,
1661451,0000073D,false,Rx,0,8,F6,02,E6,B3,B7,35,02,00,
1661650,000002B4,false,Rx,0,5,5B,19,27,1A,01,00,00,00,
1661849,000002A4,false,Rx,0,8,20,B7,B8,C7,59,6E,F4,2C,
1662130,00000401,false,Rx,0,8,1C,2A,3E,95,63,95,53,95,
1662248,00000364,false,Rx,0,2,3C,78,00,00,00,00,00,00,
1662455,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
1662978,00000118,false,Rx,0,8,5A,00,E1,20,00,00,40,00,
1663260,00000284,false,Rx,0,5,10,00,00,00,00,00,00,00,
1663467,0000012A,false,Rx,0,8,18,2A,34,95,44,95,54,95,
1664073,00000401,false,Rx,0,8,1D,2A,5A,95,63,95,62,95,
1665430,0000012A,false,Rx,0,8,19,2A,4F,95,4B,95,3E,95,
1665629,0000020A,false,Rx,0,6,36,65,2E,A2,18,21,00,00,
1665828,0000022A,false,Rx,0,4,00,00,F9,16,00,00,00,00,
1666026,00000232,false,Rx,0,8,09,04,CF,09,CB,04,00,00,
1666309,000003B2,false,Rx,0,8,56,0E,86,04,0C,5C,BB,06,
1666517,00000401,false,Rx,0,8,1E,2A,61,95,50,95,74,95,
1666715,00000712,false,Rx,0,8,05,00,00,00,00,00,00,00,
1667735,0000076C,false,Rx,0,8,18,E0,AC,F1,BB,02,00,00,
